"Uniprot_ID","Gene_names","Protein_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"A0A0A6YWP7","Rcor3","REST corepressor 3",0.759366516605785,24,15,24,8372.49898617988,8437.7356877866,9975.24917402827,8909.47943579811,9530.89532125881,8415.67963302718,9661.59509888501,9695.21421397413,11538.2783381647,11884.8587501135,11237.2108639547,11374.2671296236,11505.0372989187,12607.5209024085,11735.589503466,12705.6838220017,12597.3412005387,14407.562127436,13066.35553788,14426.7899994236,10729.6816601254,12213.7307780772,12013.2801027627,11886.2226355712
"A0A0A6YWX1","Usp19","Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 19",0.876380129353816,18,15,24,197117.513091987,187306.397834907,191047.51399544,186826.147833944,194995.069354197,188563.606089565,193438.858125378,183187.803417776,193322.367361788,201226.865463476,186418.596313077,190532.32689622,194457.380903545,194523.9606629,196521.020732964,187895.527782155,193865.249518809,202231.538632783,193739.566828481,199761.122493225,200180.373348193,213319.721998044,195979.775090687,207866.174631143
"A0A0A6YXG0","Stx6","Syntaxin-6",0.72799513167122,24,9,24,50873.6121742735,49470.7741635734,40878.4820757137,50575.0981274394,45746.1311983018,52735.8876263812,46822.749689528,51594.7314607026,47501.0295758127,51712.7087150185,43118.7339131137,44599.6235714866,46012.5921095382,46710.0750163622,49489.9837358905,47555.4573488811,50759.3473322668,56148.707416209,50190.8910069923,52821.5441466226,52445.4682825127,45931.3093676826,51347.2510840683,51169.5700395049
"A0A0A6YXR0","Cept1","Choline/ethanolaminephosphotransferase 1",0.251297509104254,3,6,24,61784.3645473246,57223.8884447384,45039.8085683163,64215.3225990074,40616.4012119225,43547.9464466744,58597.6911368559,37149.3994456025,64405.0283267421,62478.6964267308,56186.3695638081,57753.1310437684,59248.0328855758,56155.5479330363,64778.7003722309,66916.3650996161,61238.8989101864,60256.2566445859,55433.2260811553,62484.6346383509,60431.0115826379,61290.0705440026,63910.6116968958,60552.6562748712
"Q3TWH5","Tgfb2","Transforming growth factor beta-2;Latency-associated peptide",0.835406270002773,24,6,24,54535.3159131581,51993.8414564653,52184.1803028812,54702.8774172984,56152.5792355841,52811.7616164895,55285.2171199411,57383.4504442665,52929.5093654432,57681.4011307664,57917.3508434074,58276.0359146298,58618.2698669304,60700.2645080442,58986.2105248245,61695.3638088098,62409.3327257013,61851.2049018462,64945.1108425515,64897.8818197462,60353.1727807278,60502.5705902382,62953.9641582277,61086.4532022383
"A0A0A6YY64","Pfkfb3","",0.870158407393465,21,6,24,20290.576441705,19530.3756003596,22236.845068097,22358.8087367711,18539.4696343201,21329.5147391809,21912.3485011973,21216.3214627628,17927.5440003177,20755.6711352651,17772.5597691287,18122.2658494784,18455.9326330268,18104.1167895414,18698.0245158277,18988.7888618466,20241.5078786485,19895.2950360945,21195.0999683412,21047.6087001017,21548.5113287656,20847.0897582573,23261.7748648615,20320.0754026402
"B2RRE3","Camsap2","Calmodulin-regulated spectrin-associated protein 2",0.166671661778264,24,15,24,34468.8040091829,33722.7499769511,31237.0575965738,23613.5253699984,30734.9897896138,34766.6533388686,29707.1860707667,34987.5222724349,35692.2365797075,36997.7489820056,33080.4086616487,32951.2938303027,32828.1008608223,35456.3060627146,36707.5788757391,36705.7276852465,39345.0790750806,42507.671372371,36715.7784596586,37157.2937406608,35737.3310001013,36278.4771801743,38997.7387156334,36157.3620596997
"A0A0A6YY83","Pcdh7","",0.225580931047276,24,9,24,468536.101748207,459382.074708321,471804.39869316,481265.680755505,494104.600493479,477430.39785054,520081.185349343,515556.671672334,496237.377301596,504508.158028269,496684.849910102,502459.277246305,507968.86001987,511130.075640625,521844.120543151,522981.140708146,527856.049236663,530193.916552929,526863.25561288,521486.701426165,529067.705431651,525417.277964232,537994.248893812,550427.062184664
"A0A0B4J1E2","Snw1","SNW domain-containing protein 1",0.591841069349747,6,9,24,562997.702088515,541355.806202145,531896.085410483,517470.687839754,513667.66807495,483406.13733725,508911.793139116,518890.957981979,511268.42859552,499821.038201707,472817.678287973,476176.706265981,479381.672162344,478258.700882197,485027.495265777,472804.152640242,469101.015582502,485779.384081763,478994.907396967,485212.193012564,472122.000384956,496122.67919493,452627.138606969,483884.922892514
"A0A0B4J1E3","Ighmbp2","DNA-binding protein SMUBP-2",0.920864249253615,21,12,24,97801.3707792895,94447.7939530466,88904.8405975713,89851.1293746274,91098.7411307876,93072.2118296477,94897.9826192413,92455.1125033016,90371.2704837957,91669.1885331879,80842.4913099143,82307.3697913532,83705.0615063566,72937.2374239578,87346.55885701,90060.6435530318,90991.8203906287,92308.3425908017,92565.9581351405,97412.2428411,96044.507652359,101217.74872108,94579.1250034655,93077.2195864062
"A0A0B4J1E5","Uck2","Uridine kinase;Uridine-cytidine kinase;Uridine-cytidine kinase 2",0.641668019691176,15,9,24,59123.2265517739,68389.1068966749,58830.6751112587,66256.1778629451,61132.4954348089,66470.8595158113,61663.780706868,63531.3064544518,59791.1404139982,53723.7694870452,59870.2330744711,59275.362065718,58707.7748624345,53070.3212494168,61086.4903234743,52385.0287992775,57171.3180212971,53990.9342510139,64454.4253283289,57468.8456639229,62230.098720459,53457.7580555211,54417.7364858909,52941.1029323691
"Q4FJX1","Kpna4","Importin subunit alpha;Importin subunit alpha-3",0.242806592553743,12,18,24,465853.692400637,463565.121372904,476769.006531885,475589.523516096,465208.355411166,470750.549443162,442854.478262043,451795.654590971,434298.918524596,433440.699305424,461425.681251112,455121.917877005,449107.277104429,447487.470407595,422645.149717695,440860.80583702,407638.115963477,403710.83768634,421762.516997344,432334.461155283,435930.38551498,441445.390404266,429117.596204469,421112.424030696
"A0A0B4J1F0","Itga11","Integrin alpha-11",0.0858779547074668,24,9,24,660639.105865848,681104.029638075,677201.407969915,703063.43185493,692479.106856261,693600.179326513,756591.208410568,788177.794457094,809986.674812019,838969.971729399,798963.414032487,802712.678145852,806289.981966618,805183.133834738,830533.876133512,858524.491019178,826291.528520256,797191.329430046,787566.945403793,773185.962409143,819509.114036107,814835.122547273,853736.036468379,844373.975252335
"A0A0F7DDK0",NA,"",0.285276435875366,3,9,24,27144.7651835414,10841.0018372456,25920.3481764713,11542.6964823632,23727.3512337467,8843.19423547905,25613.1497422027,9698.79236498127,24298.5910620661,19674.0184471436,21820.5347732274,22203.1408438408,22568.1986570193,19041.6564317574,23784.0158004172,24425.0893677052,25559.4257259135,17679.3345741498,19629.4860029098,18586.0146863556,19605.3577423441,18676.0038004797,24934.2020047477,20376.4104207714
"A0A0G2JFV3","Lphn2","Latrophilin-2",0.770001623629411,15,15,24,347981.645483028,370161.885986582,378020.084295911,385667.704205287,391057.739595161,385553.032163821,379117.045050673,396896.663287204,424254.158142294,417500.56520019,429190.426724579,437305.332007109,445048.046522438,469137.957650755,433253.500211176,446512.954781658,410299.981149232,388423.650057344,433769.646723683,417337.746710039,425445.836817609,387413.300630038,422299.138254039,397817.909945301
"A0A0G2JDP0","Hax1","HCLS1-associated protein X-1",0.0557659031732938,18,9,24,22327.8336226165,25293.7388167702,21336.6890754244,24224.9833741007,25178.3600211673,26006.3802529346,24941.2194313808,25006.7018095394,22418.2659419146,29093.9745480955,26645.6578401993,27122.7976507901,27578.0534065481,28978.6782133676,24237.9162314334,26297.3769265765,25167.2275057524,25456.2516211117,23539.2681925244,25650.721690162,28423.8078007568,28653.3644413483,23548.4805276215,25031.3370500851
"Q05DL4","Mpa2l","",0.903790446170931,18,15,24,233955.590970098,243168.850139415,242377.570157229,258253.404116569,252180.077627427,267218.869748816,267676.132761949,265129.689498822,268994.887431535,295709.57514142,278871.321410584,279898.652978848,280878.865904165,300614.03432045,281390.154500306,282066.522995508,296160.36667425,283943.19069154,291446.099930729,282374.446342219,292611.938376675,285630.138574344,292080.647930874,285418.086941601
"A0A0G2JDX9","Lmo4","LIM domain transcription factor LMO4",0.0662378138178072,12,12,24,25046.9950949578,27770.1771691508,26757.3420608951,26877.1125040496,25753.0035142071,25267.3073302161,27612.62711165,25581.883709253,26509.6074729587,24052.2854087301,26566.2161180942,27549.1445457414,28486.9908839675,24957.7789064857,24058.9065841481,23793.8563399283,24109.2706834715,25414.9541654388,25617.4758214179,24756.7455577382,24364.5213605697,23538.3342014572,24950.9443140495,21081.9804406452
"A0A0G2JE03","Anapc5","Anaphase-promoting complex subunit 5",0.895637885256426,6,12,24,253452.235335164,258939.347565623,261896.663828918,252567.672560112,250917.058115951,257827.741808371,262071.874642931,253109.806274851,233766.205557345,245950.409196323,239135.764044365,240715.007704995,242221.819231278,237534.290231634,236323.58687932,243324.498794543,254208.269396955,255695.410532466,246081.425724508,251681.103662821,252340.136336853,245877.704926128,252944.50917475,244102.767544788
"A0A0G2JE32","Ube2d3","Ubiquitin-conjugating enzyme E2 D3",0.824101460008814,18,15,24,229793.729248289,229580.52752225,237662.386786842,236511.025284655,236702.630735728,233824.345173457,230537.868174769,223269.572125706,225779.690797188,242291.908397099,224015.39628566,226428.163183877,228730.268339085,242859.578725134,230189.664161709,232890.71631083,210052.266304258,212028.309944329,200197.006366359,207150.983352787,207983.706578,209469.077852522,208407.290365866,215087.810632937
"A0A0G2JEK0","Ngf","Beta-nerve growth factor",0.876615991047746,21,18,24,14517.5381887427,14264.9407257536,16205.7409975111,15380.1094814145,15448.3425875226,15050.3081994942,17520.3431523267,15952.8995512555,15406.7452568515,19466.6239706441,15642.6047694612,15746.1901245777,15845.0245292579,18183.8931154973,16754.9941828923,18357.0950810569,26460.1705484723,28335.0767886847,26245.0668084116,26316.4985493069,23176.6736839732,22957.1708395249,28159.428392517,26697.6480899359
"A0A0G2JEP4","Lrrfip2","Leucine-rich repeat flightless-interacting protein 2",0.528543250735344,12,15,24,177768.755394729,188750.238987951,183821.148653171,188759.295863646,183731.248526931,180220.388533943,171743.408151762,183105.778171376,177599.166052538,180146.497000388,183770.172279538,183413.618912059,183073.418892743,189566.350465976,187054.399223714,185362.493107253,187608.165659796,188742.178361809,187670.907342559,194224.631601804,190424.137638089,191711.625780559,196984.328122909,185176.686788957
"A0A0G2JFJ6","Ints3","Integrator complex subunit 3",0.246938846089102,6,18,24,223749.763836666,233446.73062636,219878.298076209,211696.38354891,215783.384429173,222166.034797061,214351.481304805,214420.424896793,213900.619158027,216850.481623476,212718.517592803,214037.40444191,215295.800442248,202706.224779583,214624.930200605,206228.23584887,214998.671174055,224157.569215507,213447.146789184,220259.340739211,210336.172329234,216583.753404693,215933.469827665,205072.845783174
"A0A0G2JFP4","FRRS1","Ferric-chelate reductase 1",0.487663724252742,18,15,24,43865.6113154827,45928.5625075926,45436.8637611175,44459.5653392687,48045.1652171261,47181.9244098715,46924.9177182689,48231.3437894927,51825.573015813,56567.7545184619,51485.0802890937,54060.6801374053,56518.1498966805,55303.4528179467,56763.2784931359,53287.3524327618,52907.9085013145,53922.210384388,50280.5892664733,55571.7133061832,53279.4698679723,56649.0076570524,53625.8291374204,53020.8179368011
"A0A0G2JFT8","Rufy3","Protein RUFY3",0.818922778821872,18,12,24,20745.7005508784,19300.1694313872,20250.3622910758,20120.9020179199,20646.6749892176,18639.7888689566,20474.9079579405,20831.8504608875,18577.4409294241,20752.5311167712,20964.8002215099,20800.5161680125,20643.7670155129,20985.1800244699,18948.6176490793,20702.1716875797,21164.0380195118,19639.9988686551,20426.9919829212,20779.0625610654,20646.4462925827,20897.3065597149,21812.3878631687,20545.7130160036
"A0A0G2JFZ4","Tsc22d2","",0.494284849127261,9,15,24,266310.74081144,279419.288277626,261832.400252451,260540.062594982,256420.795459986,253407.039726653,246688.350759641,244676.815997076,271581.38974094,227091.921482334,264707.638722279,260579.783141792,256641.251981236,252936.417681128,278882.368339072,250321.736688903,254894.988986021,229546.006329442,250069.494049875,235908.308360223,224906.410144276,230160.609386067,237996.340347792,226092.729233446
"E9PVP1","Aim1","",0.742583351113576,9,6,24,83750.4894098472,85396.0109601081,86190.240785159,81578.3434711598,86993.5287387982,88246.8367215797,85065.7223782246,84702.8361061332,74579.2920351357,75181.0119552895,72878.530109485,72534.9692612837,72207.1658583293,72592.6940056718,72960.4296878423,67207.8632611764,77073.9498030767,76631.6882960926,77252.6491591933,80483.1568154965,73181.7988205709,74242.9491296652,80855.9236980343,80345.3809369498
"A0A0G2JGD2","S100a4","Protein S100;Protein S100-A4",0.151551123865339,9,18,24,310900.084762938,311063.113170991,335965.686073824,324361.537465809,331805.45559678,341385.961130018,326143.833772381,335408.347400077,328158.232303899,374280.352949808,339172.153028076,335313.641937669,331632.101761031,344855.03795663,295428.985517177,329717.954758539,325287.237174145,361634.22614144,370402.902631483,362502.209456493,329996.242934049,311294.961432415,342166.334497603,312076.644269204
"Q3UYM1","Nub1","NEDD8 ultimate buster 1",0.197551076871281,3,6,24,387143.219613114,385861.276528917,360939.439735913,368533.363665472,368229.246262481,361868.001330105,372818.917914265,362262.722079987,369375.542153344,374523.852439074,351721.234130264,361967.619300346,371744.053211022,356404.577022357,375003.070379784,377963.244452791,367918.297499406,374748.560990099,339743.649491283,369817.364331329,360808.369514627,385845.77967003,357297.314860037,371691.001715515
"A0A0G2JH03","Pla2g12a","Group XIIA secretory phospholipase A2",0.895778355505402,12,15,24,29132.4123325861,29134.6731458384,27235.8849992164,27727.1547863556,26427.3371773428,28494.5650429392,26605.2680574711,25750.2352812413,29369.2864859475,28812.13596584,31574.0254836117,31957.1951588441,32322.7907268716,31177.4526841139,31186.5648796056,31744.021609766,27065.0714497103,33027.4732774229,29546.0069292045,31584.8781752246,31047.6785297747,29608.9319736166,29305.4742762454,29954.0868807982
"K3W4P2","Ints1","Integrator complex subunit 1",0.809373691840273,6,12,24,114894.562013438,118664.665298421,110108.149000554,116895.367871749,112575.740564758,116178.715015125,114597.194679884,115092.386013897,105397.617731416,110615.88927082,101826.751527439,106439.454091264,110840.594690243,102236.184485216,107427.468577004,116897.010842898,115153.012427387,124607.458543789,115505.261703046,128982.636505184,122128.172748897,114067.051336067,121222.973950926,114471.365782095
"A0A0H2UH19","Ehmt1","Histone-lysine N-methyltransferase EHMT1",0.890800730249317,12,6,24,109915.007217327,98512.8940150704,106368.857631091,105832.236490114,110668.424867568,112270.092737114,105143.722833022,103790.659628594,119862.996511773,104643.16746222,114786.37664642,116042.568198115,117241.144425774,108943.539404419,118996.194466465,119941.680310865,114323.784838646,113325.842591046,117533.503075317,116145.708563576,101572.613587371,93667.3218730135,108673.615581245,98492.5764807838
"A0A0J9YTU3","Specc1","Cytospin-B",0.843085511063908,21,6,24,646247.712559402,651038.173914064,651069.856421828,639739.745621014,664647.904985373,673625.397881265,673766.702273198,661029.385883673,656465.529407005,663786.113726514,667641.008961287,666887.785891486,666169.109456855,692822.60795698,666963.822813057,661345.981329742,711110.624560074,741799.778353733,723070.660080223,711026.332307733,698869.188485099,690561.398899516,712910.281592329,692833.301458646
