"Phosphosite","Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"F7DBB3_S1458___1","F7DBB3","","Ahnak2",0.0144581056131626,6,9,24,39006.2641964311,44147.7978710851,40558.2375832092,40063.8409345549,35948.3906459881,40038.4523928018,37398.5836067206,38972.7947418577,38504.575257177,43048.5637981367,38891.9425871598,38566.7677540445,38254.4694725432,36033.8441106046,40763.529144987,37676.3201662808,40376.5460367204,42180.0615602613,41070.4475076327,37898.7382793393,39528.2472970804,42265.7025923682,41798.9244825515,43156.8409350552
"F7DBB3_S841___1","F7DBB3","","Ahnak2",0.00129719689501329,24,9,24,119493.170828458,128705.440409385,105470.682633596,117906.958767498,113971.126513454,122477.341152689,124630.863938886,129420.498962642,133361.112363047,130925.735573446,118404.288463661,122312.681108756,126079.057298862,117450.388786929,128455.963785083,133444.123834079,149173.30849105,147338.833985941,111805.532192761,137607.610462374,124283.357546077,133229.350979516,145325.664957161,156642.752035885
"F7DBB3_S843___1","F7DBB3","","Ahnak2",0.0026447923761572,24,9,24,155260.367477172,162259.401164055,134370.149372478,155663.615612976,155495.118127232,160715.253360553,165856.591432115,160865.73448694,174703.153872326,183557.147176243,152730.00903885,157873.470184686,162829.969812595,148719.771159273,183548.187358212,180479.09974318,175314.803361245,183403.274036419,131029.98872562,157709.454728987,145888.021816534,156176.425846392,175551.663987132,180227.995124339
"F8VPU2_S427___1","F8VPU2","FERM, RhoGEF and pleckstrin domain-containing protein 1","Farp1",0.00373119879740315,12,18,24,236045.770970056,227491.76200242,234722.59070944,245961.610042806,233302.370859139,234743.161591717,233803.7835624,241937.636231057,231171.93224906,224909.554691323,242893.535462664,245962.893965955,248895.354224973,241539.30761892,248451.078253201,243670.734451463,226246.470300878,220808.477448235,258211.402689681,245743.61703795,241824.946549005,260097.805078465,247202.509490183,241429.18939953
"F8VQ28_S83___1","F8VQ28","Paxillin","Pxn",0.00031684638118738,21,12,24,74662.4179240023,66832.733305036,67073.1542883378,71832.5827942274,75023.7608777401,65612.8207961124,78033.7976822611,73265.9903864361,72024.3972999156,73530.7097902934,69974.7731608647,73541.5201082848,77065.1377589853,77658.6997715993,80443.4956967086,78100.7344299078,64296.0705118278,64743.9642801981,64245.5350336121,83257.8309794096,84218.8511345139,89005.0501125938,89845.9498408673,82166.2532813302
"F8VQ93_S1783___1","F8VQ93","PH-interacting protein","Phip",0.00379818477487339,15,12,24,10309.8258480139,10424.5534543476,13055.1716579296,14070.1468307963,12515.1677350591,12452.9506092139,13212.481507782,13308.1569945241,9410.5011418493,13304.4770410531,12523.6864720363,13000.950100825,13446.826069251,13367.865927558,11765.6676351723,14807.7173612778,10821.3628943733,10843.8127095531,10563.4360103833,12080.2589418651,14025.2624756438,13319.4649811977,12072.9579454949,9922.81397791992
"Q8K019-2_S393___1","Q8K019-2","Bcl-2-associated transcription factor 1","Bclaf1",0.0156586667730891,24,9,24,361842.919282924,385964.572123098,354335.768499041,406759.146050916,385330.972854764,393790.51461878,361743.845183979,399490.451393602,376688.353169605,391930.705951621,374841.981647239,375235.417881923,375559.027170278,387404.690335742,425923.676963455,444071.584859653,379240.201285944,356356.027277682,345866.771212488,389813.289712225,363802.453958168,437040.892329135,363092.447726821,421161.860974924
"F8WIE5_S357___1","F8WIE5","E3 ubiquitin-protein ligase HECTD1","Hectd1",0.00087968347062268,3,15,24,22687.7301595105,25401.8358713739,22132.70569993,14289.5108106365,19077.9207493481,19440.433506657,20268.8977953633,21937.3901282923,22579.3395793842,21983.6817190822,23426.7547166919,21309.8351570383,19311.0734060694,18964.5971544372,21118.5885431006,15615.2658991137,25009.2346570161,19843.0775749047,15321.2660294494,20897.6440516036,16171.7272762269,13741.9680559614,19133.732975047,25938.7034978095
"F8WJ93_S144___1","F8WJ93","Echinoderm microtubule-associated protein-like 4","Eml4",0.0239116402882597,18,15,24,13916.1602286758,13378.6088071622,11684.017019771,13536.5644687025,13465.4915117,15204.9782775706,14378.8195785437,12911.9300920638,11457.4430833882,14311.6425321051,12227.9142565624,12384.4080761469,12536.1002206892,15272.1953638528,12912.429756853,14434.2222668304,11170.7539611743,9886.581867662,11445.4726520711,12864.9621463396,11724.3016893363,13033.6871686726,12140.8812121891,12916.3977256719
"G3X9V2_S252___1","G3X9V2","Catenin delta-1","Ctnnd1",0.0222848589473855,12,18,24,78179.1979174246,77505.5999468112,79222.6997283681,78358.1780407666,84026.515541751,78677.0063520806,85565.2499512506,78577.2462794607,80031.2271175679,61895.6090357772,90671.2986904895,91247.6705238745,91804.7837153924,75071.7583985298,84135.7460646579,69131.562335209,77679.0535636752,81715.8537059391,85404.9370995411,91995.5585846037,83906.6082935717,85884.5386959434,83023.9733922437,85046.6353355618
"G3X9V2_S288___1","G3X9V2","Catenin delta-1","Ctnnd1",0.0378760716219456,24,6,24,40844.910150404,47642.9190715617,44682.6903575744,46486.3436753462,45771.9151585007,47443.1295842306,48674.8964641878,51560.9416597798,49177.555141254,42145.8207851128,43306.8905862074,45965.7021716581,48492.3907344455,46249.1883590511,52281.6620366214,48185.3546343561,50470.477384602,46476.515894145,51588.6597354632,51633.3241054193,48184.4785455328,53802.5648787877,50224.824690355,53645.4146515961
"G3X9V2_S914___1","G3X9V2","Catenin delta-1","Ctnnd1",0.00486232576542799,21,9,24,122394.661644239,100122.13202732,106378.851761374,103115.957367627,104439.13509443,102004.353441901,111107.428299156,98112.7721041078,118160.064610968,99442.4795261612,105179.185521155,107268.645141849,109262.486808388,110955.335877271,124806.449485109,124722.372404851,110979.560835927,98681.943971788,94430.7835260706,113600.016849199,103790.347204351,144109.957432361,117634.141444128,123769.228399268
"G5E870_S1049___1","G5E870","E3 ubiquitin-protein ligase TRIP12","Trip12",0.000633692762374761,3,15,24,69210.6510117003,68066.8682000205,62283.7034488544,64124.706612035,63113.0547400481,61439.4233114853,65256.2179364122,64641.3229493835,70604.3289566721,68453.3429146279,67751.0421865594,66657.8617798264,65615.5392140549,65917.5116670273,69111.361256388,69547.5397644638,69513.0626459161,74721.0193108013,63827.8608810901,56407.9237489694,57957.8548386957,52818.2955037381,64035.9915153259,56574.6209033773
"G5E884_S174___1","G5E884","Non-specific serine/threonine protein kinase","Pak1",0.0412950120962341,18,9,24,83024.4529811251,83256.589271877,87473.4233286481,86065.7396160735,90372.4425781675,88545.7685246949,83482.8265534021,81683.8410885882,90321.8114759091,93872.4027537663,81733.9814794349,86848.0525442346,92085.9971677721,97730.9091690935,90902.3662875922,104899.031490617,78493.8482033867,78831.7480392722,82909.5479441069,89160.20289886,80213.6920797142,101044.32761773,87117.3383100853,86401.4727726919
"G5E8R4_S617___1","G5E8R4","Serine/threonine-protein phosphatase 6 regulatory subunit 3","Ppp6r3",0.0123741916136799,12,18,24,158498.674906649,158435.222677725,162652.452173119,194193.529554581,168536.69132234,155666.439894349,161012.669620077,159511.880411911,165519.355927745,154556.625646042,181578.622478311,177564.289795128,173643.578232586,162393.847695571,179046.358819769,162969.837514538,167451.599578951,153979.1371252,171198.954295464,165485.995276559,166432.420437823,176662.272130776,169205.173309046,172116.519670704
"G5E8T6_S833___1","G5E8T6","Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3","Magi3",0.0132188394177487,15,15,24,32827.0528018855,30224.7521117775,30951.4632232385,37048.875806276,37942.872362526,30643.0186557792,34817.9604578888,28759.1899795119,29936.9326408784,27129.2895564681,34060.8627564484,35524.0101868683,36897.2005635476,35833.7006310245,33947.29061946,38666.4682110008,31859.9514020771,28091.7412333454,29065.6762844704,30759.173469382,31415.029784983,36565.7979761387,31430.0567206783,38764.3951814054
"H3BL37_S1339___1","H3BL37","Treacle protein","Tcof1",0.0171248485774342,6,18,24,92021.8305880717,91834.2210455377,83051.8818028729,69397.7602669891,78702.7782842938,78883.710210808,84413.9997403891,79042.8493546449,83087.1897309652,88772.7893203982,86723.0296841661,86372.7845424965,86007.892208182,86159.6419586604,80785.8005161999,78858.9529277051,94550.117384594,94834.6797341433,94800.2403703979,88209.8950470145,87207.6293782564,64523.4124487459,94672.7516852054,77767.4675744511
"H3BL37_S169___1","H3BL37","Treacle protein","Tcof1",0.0050299921711324,21,9,24,51137.2384313506,56588.062835054,53824.4416483069,62169.4192446903,61464.0193520056,59599.0643922679,57322.4100597182,58306.2678786391,54450.0664898848,52070.9312692228,49657.4721157167,53353.0688640788,57022.7569273386,72558.3211962908,70699.5198921572,79815.1728741296,54199.9513976516,43742.6348495188,57305.6570599243,52532.7928829481,56243.6195439827,52575.593208086,61579.4495924707,54485.7667240259
"H7BX26_S872___1","H7BX26","Centrosomal protein of 170 kDa","Cep170",0.0431899996954131,24,9,24,26664.5498621501,25176.0759588127,22206.0471079041,25622.9198759728,25059.5859924859,25964.0978503678,27735.3839226116,27261.2584001754,24679.7277304981,28682.1099635099,23440.7285382203,25795.8421738684,28127.0605802451,24672.331477711,28250.6171530643,32858.0277197594,28554.1807062007,31645.6185873423,27497.5248091974,32307.2325242145,26319.8622964562,33994.4129789428,30331.1702454462,34066.0164618549
"H7BX95_S199___1","H7BX95","Serine/arginine-rich splicing factor 1","Srsf1",0.0394879997215206,24,15,24,203533.769781866,222432.21572475,177095.615889107,206117.659290875,175275.163798937,184271.409080005,179327.642562108,207289.640911568,204644.236422004,177559.441075171,184713.493794633,182937.378848872,181134.386469544,167739.123148415,189838.369366977,204077.639627869,185994.364647921,191512.118272324,171281.367476115,186331.316517476,173153.861239578,215439.066556113,181622.270808688,187330.336278467
"Q6P1B9_S293___1","Q6P1B9","Myc box-dependent-interacting protein 1","Bin1",0.0310306332582886,24,6,24,44137.0093244488,44876.6414869685,43992.1682118366,51122.9982872633,42850.685828161,47087.0444111342,44400.1376443884,48286.5621343937,45821.8820475735,42040.7632791525,46459.3042781562,46458.1019613409,46443.1015815827,45067.3981384339,46870.4359621895,51821.9459597931,45781.5908882897,45678.2285676905,45283.7642493174,47795.7696238226,49550.4065038354,50582.1804463322,50305.6142772112,51863.9425771399
"O08547_S137___1","O08547","Vesicle-trafficking protein SEC22b","Sec22b",0.023027687578965,24,6,24,34734.325003522,35022.0791438957,35417.7339988517,32460.5234139829,37120.263243027,36659.4868562331,36227.6256456171,41858.2657221233,35112.7408605939,31026.2322089662,34797.8347821248,33196.1453846732,31701.9760000036,34220.6057322331,36231.7882148567,34514.7430286823,36652.1857025811,30026.5686556681,30335.0204557747,36348.0547899969,33194.9561909362,49953.3468065497,36412.1307188411,37524.4264821589
"O35295_S113___1","O35295","Transcriptional activator protein Pur-beta","Purb",0.0217378548075088,24,9,24,46361.4336017487,40709.1486648174,40148.3088673797,44388.8529200327,40516.1117276786,46600.7111814501,44797.6472169903,42949.8361116672,42506.7943607127,46876.1391414123,41162.5770780536,41992.6864817245,42765.674675446,39485.4738584109,47490.473869287,50542.3422473798,52758.183916239,49050.4012702708,41015.1630328252,46328.8763584865,41787.783089995,57120.4317459248,46902.5601584103,47544.784843706
"Q543M7_S60___1","Q543M7","Importin subunit alpha;Importin subunit alpha-4","Kpna3",0.000749021303533535,21,9,24,77989.2836211033,78237.911079299,81447.8193022826,88196.6338806711,82479.7132934894,83744.6158896917,86314.0995343852,88596.6598530932,83305.4811652877,80323.3887882764,80524.1124902152,83109.7381335636,85645.5625565034,79375.9393270638,89770.5615273931,92325.9659727709,79971.804617938,72072.6820583758,79758.0138382555,80988.3428422272,87987.0682969715,90680.1486864717,85421.5492779679,81993.3975729199
"Q3TUQ5_S100___1","Q3TUQ5","Pinin","Pnn",0.0431899996954131,18,9,24,165215.686949352,174966.86300941,167925.603927342,186118.340753874,169086.823415908,179245.56009491,176402.014160995,189820.730896768,161796.12515552,193991.284880784,170499.044489225,171672.414310155,172807.400189062,194323.637076747,149769.164019253,169037.1468097,169988.387538434,158607.211706777,173736.372537288,176262.434890265,187767.842697366,182016.159778894,170939.300202951,177710.787231454
"O55106_S245___1","O55106","Striatin","Strn",0.00924961567214477,18,15,24,77149.2824231365,81140.0190318863,75259.219813374,85397.9267318825,77621.5552935466,83641.3058860481,81097.8487188223,80475.3029105864,79902.9880173031,77131.1596722938,76297.0031092779,79691.6821690009,83025.8430702513,84864.7829104755,90259.6405591951,89637.2699391361,87626.3725968509,79325.4679500208,82712.1805712172,91627.4666174101,92270.0693627787,91075.1011561015,85160.2583965555,83817.0804636119
"Q3UJC3_S31___1","Q3UJC3","Glycylpeptide N-tetradecanoyltransferase;Glycylpeptide N-tetradecanoyltransferase 1","Nmt1",0.0374606062631374,15,12,24,20515.9544925866,22290.1098964906,23016.8519016881,20920.5648416644,24834.4309383295,20683.0610227567,21389.0125223959,22433.5008980847,20050.3203047187,20831.8698468928,22453.0734510783,22995.2863294006,23523.9319476994,21266.0145154226,22998.9836008445,21644.1326511954,19626.9715780129,18037.5359179974,20685.5855190256,20242.2517723956,21427.3565803189,19780.7750646331,21028.6306639521,19498.7678022619
"O70318_S698___1","O70318","Band 4.1-like protein 2","Epb41l2;Epb4.1l2",0.0139869631515927,6,12,24,71698.0699784655,76983.8836118656,67929.2179044548,68460.2160305032,66737.5199669069,66310.7287507086,65597.8408204535,68636.493151846,79407.1595585703,82461.3700377585,77493.5841051194,78975.8856017003,80437.8840313344,76752.5333224813,76771.3999045779,75383.7055194977,78687.2646793786,80910.0120331354,81933.3914068465,74626.7712697138,68244.6440592957,68867.7075830992,74317.1680683443,77558.3240002599
"Q9DCD8_S250___1","Q9DCD8","Proteasome subunit alpha type;Proteasome subunit alpha type-3","Psma3",0.00986625671695442,24,9,24,1952339.99169374,2030263.31575804,1898721.00210704,2007382.12991602,1955462.34580238,1943528.05460448,2014650.33777954,2049836.30726092,2009914.19220139,2052238.77006726,1939546.01308014,1990474.73550143,2041548.43522603,2138888.39803484,2086129.79174128,2149593.91360579,1890700.67357509,1906617.34449598,1841379.79436122,2095434.70522381,2042927.36036425,2176985.38434305,1944717.73319891,2196861.90283951
"P15920_S695___1","P15920","V-type proton ATPase 116 kDa subunit a isoform 2","Atp6v0a2",0.0112312249838795,18,12,24,61093.961508498,61016.5675205643,64251.9642416107,63700.6255826763,63240.4630216965,62407.3917879121,64036.0005269984,64101.3127121882,62703.0821040716,60863.0179169122,59693.1828785094,62800.9580035436,65682.4540041951,74193.3471969738,65689.3097579722,68277.5283905487,62244.8551675626,60668.7352708071,63312.7512211409,78263.0797457787,65791.0896846942,79051.5242410272,60131.8549070636,60993.9561061083
"P23116_S1149___1","P23116","Eukaryotic translation initiation factor 3 subunit A","Eif3a",0.0147096566656292,15,12,24,28604.2184693295,28881.1624765232,30024.3085477582,30157.2721965677,30663.6139026385,28974.2398421351,32067.8093771518,31258.9383348038,29223.8531777342,31935.4713072743,37227.4087633118,37532.6842045517,37828.1003935912,36131.8537257613,33676.4537922781,34191.5841068937,30022.014487391,34963.1690483432,30543.3304997041,41403.2215913371,34228.3451883964,36934.372592937,40472.138339891,32066.834832114
"P25799_S940___1","P25799","Nuclear factor NF-kappa-B p105 subunit;Nuclear factor NF-kappa-B p50 subunit","Nfkb1",0.0306469734849076,24,6,24,28898.4904185711,26916.4985958833,28140.8127786047,29115.5576347943,30758.4245906749,30231.1758648508,28746.1752968911,36572.1201650384,32975.8399165812,29414.3619079068,32567.8750512623,32080.5332511196,31636.1752940806,32637.6673806045,42134.5147371861,34551.5144260575,28160.8974601061,30514.3366212433,27486.2984518309,32127.448851614,29104.6129822958,33284.1819637631,30092.0366543573,38264.5144416558
"P26645_S163___1","P26645","Myristoylated alanine-rich C-kinase substrate","Marcks",0.0197703986499433,18,15,24,930405.681173592,1077034.11131397,827293.922084289,879937.774140333,987767.735848402,1056137.67054201,965388.393429124,940669.906316387,906779.697299598,948577.808915654,834213.80230972,888286.888780913,943136.504576403,1004197.57208041,983051.338074511,979524.799815759,1067545.93347569,1082708.04702369,944389.481991485,1011803.88911046,983158.669092411,1286707.29538657,1112899.45865999,985263.00280099
