"uniprot","protein_names","gene_names","wt_1","wt_2","wt_3","wt_4","cko_1","cko_2","cko_3","cko_4"
"D3Z7P3","Glutaminase kidney isoform, mitochondrial","Gls",1.0114716176233,1.00785325170832,1.00223318200635,1.0777009984108,1.02645611741437,1.0160073884589,1.00303032156556,1.03310788899454
"D3Z7P3","Glutaminase kidney isoform, mitochondrial","Gls",1.13696212460782,1.17457295908793,1.03431548192836,1.01963086495953,1.02103189324328,1.12618904854463,1.00584798537295,1.05779132319086
"E1U8D0","Protein SOGA1;N-terminal form;C-terminal 80 kDa form","Soga1",1.09549571314604,1.01952144047923,1.03919693321561,1.01011989944208,1.02936720865442,1.0196044448139,1.03176352444626,1.06762104825719
"E2JF22","Piezo-type mechanosensitive ion channel component 1","Piezo1",1.04166333747707,1.00234127635518,1.00160706302071,1.02098468343465,1.03154248309795,1.01517245342116,1.00945561095656,1.00270689995688
"E9PUQ8","Diacylglycerol kinase","Dgkd",1.10137906392438,1.04929004306973,1.05747229234435,1.19904326929489,1.03629679303037,1.02604369897346,1.04007541110348,1.00700668357601
"E9PVA8","","Gcn1l1",1.02009309153268,1.00606616550947,1.01553119259081,1.02519112948419,1.00217675465357,1.0251401655399,1.0500460459221,1.06429591520842
"E9PVB5","Tetratricopeptide repeat protein 17","Ttc17",1.02864179365337,1.02249431015928,1.01251791810264,1.26660858641537,1.18928728749627,1.13211985888797,1.11515324860431,1.08094317683578
"E9PVX6","","Mki67",1.03542833062926,1.07424748983319,1.07478829605214,1.08031629473286,1.04511461006273,1.06242691890973,1.02429955726244,1.04492291225987
"E9PXF8","","Sbf2",1.00796591909848,1.02576449585867,1.02943468953502,1.06716036260198,1.0343556987293,1.04506505210363,1.03995461630816,1.01259424020201
"E9PY46","","Ift140",1.08850325726791,1.02984742316362,1.00233764260978,1.09286338545086,1.01807814873845,1.06541623352747,1.00830154241125,1.00180147998099
"E9PYH6","Histone-lysine N-methyltransferase","Setd1a",1.30771255340503,1.01002075407095,1.04820351712735,1.06842078587989,1.16110537481972,1.34881434155522,1.06911706555581,1.17032990569053
"E9PYK3","","Parp4",1.00824902609636,1.00982683767667,1.05440791855167,1.01112627594196,1.01760176785296,1.01026836717218,1.01631819153353,1.07353154541515
"E9PYL2","","Prr12",1.03294109009876,1.0319996371407,1.06028381426431,1.04677013080432,1.05969817075361,1.04769664804861,1.01713131509148,1.00562916023208
"E9PZJ8","Activating signal cointegrator 1 complex subunit 3","Ascc3",1.00582252688362,1.04536338753107,1.00579837492049,1.00034599378823,1.00930819682349,1.0281815175508,1.01957046635075,1.06576309981995
"E9PZM4","Chromodomain-helicase-DNA-binding protein 2","Chd2",1.05542366203709,1.02793532300154,1.01318462708678,1.15617687268414,1.00587862913046,1.03498658805352,1.02550610901011,1.04478930872529
"E9Q1P8","Interferon regulatory factor 2-binding protein 2","Irf2bp2",1.0596296186803,1.06767165281615,1.04163807094441,1.06172666617071,1.06251173839338,1.05915261573895,1.03133669559568,1.07392032974382
"E9Q2M9","","Wdfy4",1.12657262592146,1.00612511736826,1.10130164103324,1.04608485921536,1.1196107171881,1.00340704921982,1.15829777804421,1.09903151294629
"E9Q309","","Cep350",1.24612575302131,1.27942473306347,1.11837813390361,1.04907088106232,1.00219073059534,1.0207297667142,1.01454360521719,1.07150982617164
"E9Q394","","Akap13",1.04297409350416,1.07304635005242,1.04298732070232,1.04800484264826,1.03433199304308,1.00732053697606,1.0215525792985,1.03421554462392
"E9Q3L2","","Pi4ka",1.01877689689279,1.07429126610163,1.02165106916878,1.02288166105062,1.000461359915,1.02381623285592,1.03533433483561,1.09315916830056
"E9Q414","Apolipoprotein B-100;Apolipoprotein B-48","Apob",1.19024033491974,1.28120642324415,1.06669694697342,1.21926071431979,1.05089586231842,1.06124450391683,1.01462282486037,1.28964900263389
"E9Q4F7","","Ankrd11",1.37654798853984,1.15172314598706,1.15013814457488,1.01432863597178,1.07098224563835,1.04075643884018,1.07357375352334,1.00706746803281
"E9Q4N7","","Arid1b",1.02115209987479,1.08551937472727,1.01981198726523,1.07409752960932,1.03894589698371,1.02199083457545,1.00964525075451,1.01775609744814
"E9Q555","E3 ubiquitin-protein ligase RNF213","Rnf213",1.02080052531603,1.0361869899793,1.08048301955077,1.20354694880376,1.12890985928233,1.03305831911624,1.12912158656271,1.04064222920323
"E9Q557","Desmoplakin","Dsp",1.18212812418886,1.2243434355477,1.09801133977259,2.41488173555748,1.85419201226083,1.09379345919638,1.02974567391851,1.07958826315735
"E9Q5C9","","Nolc1",1.04022246129451,1.0060463422183,1.02078150372664,1.04857129226844,1.05971101271101,1.04723685096668,1.00159105035582,1.02735038775796
"E9Q5F9","Histone-lysine N-methyltransferase SETD2","Setd2",1.11570942604018,1.00721629032902,1.0501526912304,1.00251420359203,1.03099154076885,1.0314230770984,1.08860309470512,1.00911372908588
"E9Q5G3","Kinesin-like protein KIF23","Kif23",1.0430023353434,1.15599824562931,1.13563803897436,1.08633684597745,1.05322582285275,1.07745019625156,1.3484775152727,1.02682895507681
"E9Q5K9","YTH domain-containing protein 1","Ythdc1",1.07352458452549,1.04456138820073,1.15365211087054,1.07656261491377,1.05882544990114,1.08499096746444,1.06338471740993,1.11989434532529
"E9Q634","Unconventional myosin-Ie","Myo1e",1.02203230571789,1.02340327170926,1.01629845726385,1.01482477309008,1.0114473291451,1.03953985689324,1.06957443836841,1.01329113379871
"E9Q6J5","","Bod1l",1.01596777895782,1.05172334793547,1.00447005149738,1.03070576318373,1.04543689156261,1.01410729532832,1.05870300219597,1.0138466720855
"E9Q6P5","","Ttc7b",1.17091421895288,1.17357456676381,1.02158128768936,1.09213259396925,1.03197155567492,1.19655628974879,1.14597066764738,1.08960458735752
"E9Q735","Ubiquitin conjugation factor E4 A","Ube4a",1.00495462822086,1.05939628164985,1.00401932318768,1.00363365424516,1.02981200807564,1.00554983071929,1.00497766418157,1.0012884064056
"E9Q784","","Zc3h13",1.0674135934243,1.13010101559069,1.33771541563557,1.04496336145351,1.02421523530986,1.14950871074478,1.1009670682617,1.0136519006084
"E9Q7D5","","Arhgef5",1.00203301918675,1.07034485928856,1.03933557874116,1.02270460990547,1.02222045190606,1.0104490959274,1.02105269738435,1.00716263886402
"E9Q7E2","","Arid2",1.11825094288865,1.07019009511775,1.06338990345127,1.04473739878983,1.019869307482,1.01149263387195,1.0915681169725,1.00451899955872
"E9Q7G0","","Numa1",1.01849440385997,1.03386540983373,1.06564032925712,1.05628471703651,1.00339423738507,1.02901090627945,1.02037486024768,1.00245931023901
"E9Q7X6","Protein HEG homolog 1","Heg1",1.01150538634571,1.025862308875,1.02696240641474,1.07911332491255,1.04220386729885,1.03478471074518,1.05209206088679,1.0994760555359
"E9Q8D0","","Dnajc21",1.06300858520685,1.29206791234543,1.13386325425992,1.02780420520691,1.0450570845883,1.05159927372226,1.21262761889688,1.06906977533339
"E9Q9R9","","Dlg5",1.0204178498157,1.06323236191475,1.00115696283868,1.01869988396041,1.000952233574,1.0164564827766,1.06051176604074,1.05744484568516
"E9QAM5","Helicase with zinc finger domain 2","Helz2",1.38575424398534,1.01435890469582,1.09538301388483,1.29429781938338,1.105737596229,1.05896135390692,1.30301866451827,1.00567177044122
"E9QAT4","","Sec16a",1.00926699549074,1.01971106169509,1.022599368964,1.03353294989205,1.01693296705631,1.03873052456479,1.02301343223926,1.01947784853602
"F6ZDS4","Nucleoprotein TPR","Tpr",1.02744360933319,1.04726895388041,1.03207352489158,1.0513713296748,1.01168354187474,1.0026614019199,1.01940851174364,1.02406572866647
"F8VPU2","FERM, RhoGEF and pleckstrin domain-containing protein 1","Farp1",1.01606620482771,1.02166200229262,1.03296077749849,1.02103436674198,1.00658996890695,1.01075125121249,1.0349812833522,1.03701673175666
"F8VPZ9","","Gltscr1",1.4084458903964,1.04175396169594,1.02843239854262,1.359494622178,1.03072969128624,1.17850601853504,1.15727567983436,1.1761680079404
"F8VQB6","Unconventional myosin-X","Myo10",1.00331146218228,1.04234176278828,1.01285447767904,1.02156803789548,1.00450366174291,1.04869869602243,1.04614287289432,1.09982035988755
"G3X9J0","","Sipa1l3",1.19589823328934,1.08853648323623,1.0789155340556,1.04203160696045,1.00878855054445,1.02547402885198,1.21947714148895,1.15237842900043
"G3X9K3","Brefeldin A-inhibited guanine nucleotide-exchange protein 1","Arfgef1",1.00799013644866,1.01093775678623,1.01508896947176,1.06286754002399,1.02144359068183,1.01922884341568,1.04469823854081,1.01571402483342
"G3XA59","","Lrrc32",1.12263549327246,1.0558851125469,1.16008826366766,1.18468638993581,1.08922218909334,1.03974782908155,1.00607485982979,1.10574228336968
"G5E829","Plasma membrane calcium-transporting ATPase 1","Atp2b1",1.01685899577074,1.00337005736745,1.04945530412523,1.02184778594836,1.03159246706207,1.00942927304116,1.05753981834567,1.01987266551207
"G5E870","E3 ubiquitin-protein ligase TRIP12","Trip12",1.02325271159141,1.02702959014058,1.00169521863432,1.01938287165808,1.01414024518837,1.04429164759533,1.03397045689835,1.03766676350002
"G5E897","","Kdelc2",1.01418502162288,1.03133004960176,1.04624698632328,1.03451931105366,1.04526988595926,1.01327450054638,1.02248592295366,1.08051255742096
"G5E8F4","","Fpgt",1.27102964928456,1.15386449826927,1.11200395388402,1.20386093303663,1.07429883430181,1.02262071252305,1.71320776980096,1.12677690967076
"G5E8K5","Ankyrin-3","Ank3",1.01017254376886,1.03534133647171,1.10968901923026,1.02199414097393,1.02386664756906,1.01397999457308,1.07546864131431,1.06029425220803
"G5E8P0","","Tubgcp6",1.07543171380969,1.1057962309903,1.05645685320508,1.08317404373851,1.03947442169654,1.05067875182176,1.25211439139351,1.12607829875096
"G5E8P1","","Brd1",1.09190398790957,1.14753136586383,1.10263732612798,1.05941353761811,1.06381098681939,1.00597608571455,1.03807889968681,1.19007966518396
"O08528","Hexokinase-2","Hk2",1.05877969912172,1.04350586185087,1.06305584499049,1.01653098988244,1.0718144525101,1.03498247389532,1.05885381191314,1.05519576482404
"O08529","Calpain-2 catalytic subunit","Capn2",1.01677520112082,1.0079062203987,1.01782858857448,1.01431431292756,1.00392279686547,1.02566225699335,1.02896410006536,1.12287897084729
"O08532","Voltage-dependent calcium channel subunit alpha-2/delta-1;Voltage-dependent calcium channel subunit alpha-2-1;Voltage-dependent calcium channel subunit delta-1","Cacna2d1",1.07892918818446,1.02248339538078,1.02150409363257,1.01342423822815,1.01265829720325,1.01629663193998,1.03517918055541,1.02199439943892
"O08539","Myc box-dependent-interacting protein 1","Bin1",1.01210055201317,1.04975810376235,1.00889756725193,1.01250380276,1.01497569027394,1.04133425833233,1.017173287981,1.00258597306651
"O08547","Vesicle-trafficking protein SEC22b","Sec22b",1.05060226847554,1.02862308973442,1.05865358259261,1.00898123038239,1.0406322568277,1.00280236632268,1.04192601288303,1.04576479805672
"O08553","Dihydropyrimidinase-related protein 2","Dpysl2",1.03997809747354,1.03203298290807,1.00465882875273,1.01789727158079,1.01430997431094,1.01954859649664,1.00491376790456,1.0091530615401
"O08573","Galectin-9","Lgals9",1.02573307624773,1.00107051977532,1.03317011381578,1.07849212718012,1.03048947834104,1.01409600164078,1.06425598314592,1.10163502775244
"O08579","Emerin","Emd",1.01647765954172,1.03079370883327,1.01729206744188,1.01990276574908,1.03596666793171,1.01504905354595,1.07655020301215,1.09024141277927
"O08582","GTP-binding protein 1","Gtpbp1",1.02004232846828,1.07717572706354,1.05408728994155,1.10955398040487,1.01204931990407,1.00719456228167,1.00107039409498,1.01196781741944
"O08583","THO complex subunit 4;Aly/REF export factor 2","Alyref;Alyref2",1.05165624387322,1.04089748805022,1.04505132507693,1.01568040171107,1.02624707587192,1.00726924998303,1.01687577618067,1.06084256770525
"O08585","Clathrin light chain A","Clta",1.04513650733928,1.00434196192614,1.03236637440792,1.03186367256587,1.02848191486081,1.00301919210191,1.02292363918816,1.05394585319931
"O08586","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","Pten",1.03995395028487,1.04786436497508,1.01147268946368,1.0673104727777,1.06190513042577,1.01785098862902,1.00311651143918,1.05498194763782
"O08599","Syntaxin-binding protein 1","Stxbp1",1.04684546724541,1.01022371932609,1.05467836125832,1.00457804993471,1.02339733027268,1.00503118613315,1.07460209164357,1.07866464137729
"O08638","Myosin-11","Myh11",1.04484755157557,1.08995941502404,1.02319752378401,1.18523893131821,1.02563683832925,1.00264672835403,1.39785644949247,1.00134313453743
"O08663","Methionine aminopeptidase 2","Metap2",1.04365477955288,1.09445675941673,1.03626411253199,1.03543767822893,1.0336221380691,1.04509118520777,1.01708933925876,1.06538834555984
"O08664","B-cell CLL/lymphoma 7 protein family member C","Bcl7c",1.14673205882542,1.1044964426386,1.01473390675116,1.00182065448652,1.00365097313619,1.12232469013432,1.01896477921885,1.00985311720092
"O08688","Calpain-5","Capn5",1.01885804069762,1.03551518128259,1.01477478683492,1.04079244063833,1.06231207898645,1.03102288833175,1.04417502109287,1.00345359513519
"O08709","Peroxiredoxin-6","Prdx6",1.05340466351661,1.01703225912682,1.05972256654531,1.00236511087164,1.05899039774461,1.00649905268499,1.02201587957707,1.03373578015455
"O08712","Tumor necrosis factor receptor superfamily member 11B","Tnfrsf11b",1.32225677809301,1.14502943980626,1.12611391047255,1.07450603064874,1.08008797856408,1.07004271074852,1.02238184636864,1.00364650094067
"O08715","A-kinase anchor protein 1, mitochondrial","Akap1",1.02225485967879,1.03133039451091,1.06581479614351,1.00485659111205,1.00749420183653,1.01612020504243,1.07187519081304,1.03540807196391
"O08734","Bcl-2 homologous antagonist/killer","Bak1",1.01056539565561,1.03335382809286,1.00398851172396,1.06427867269637,1.00037603476255,1.00216895912522,1.06002454064379,1.03474546316548
"O08736","Caspase-12","Casp12",1.05256055658687,1.06321120351203,1.02647264779225,1.13613841418874,1.00846485916875,1.07860600904541,1.0628779606706,1.11677355351869
"O08738","Caspase-6;Caspase-6 subunit p18;Caspase-6 subunit p11","Casp6",1.02881101060759,1.01376035858694,1.02384914252865,1.12885110495383,1.04425558937075,1.02113140904184,1.05362815666112,1.02082083367477
"O08739","AMP deaminase 3","Ampd3",1.07960809253132,1.0607954263302,1.13596320679585,1.00334785517864,1.00975221664358,1.02388889330584,1.13167633524574,1.04081994171742
"O08740","DNA-directed RNA polymerase II subunit RPB11","Polr2j",1.00923423563426,1.04719765971965,1.02666488365957,1.02150131848401,1.01367911533981,1.02245183145174,1.00572848518711,1.01898764372487
"O08749","Dihydrolipoyl dehydrogenase, mitochondrial","Dld",1.00224812540229,1.00611527696337,1.06082324477544,1.07552894876713,1.04354705008341,1.01875562992133,1.00613685220336,1.04000201118259
"O08756","3-hydroxyacyl-CoA dehydrogenase type-2","Hsd17b10",1.0649811414695,1.07235156539317,1.01934309489275,1.01408426791143,1.0324528956951,1.01195865559681,1.04465998614656,1.00037821868054
"O08759","Ubiquitin-protein ligase E3A","Ube3a",1.017678947872,1.02271025226522,1.01321707425623,1.03654075310817,1.00501534649653,1.02275445643095,1.01336633770904,1.0663569540401
"O08784","Treacle protein","Tcof1",1.01204147792294,1.01517002052027,1.03237802777363,1.08557542013153,1.03035161401471,1.03993073348079,1.03284038007805,1.03723679116296
"O08788","Dynactin subunit 1","Dctn1",1.01507294494053,1.01071276053803,1.01295631423166,1.02933520959346,1.02041084309834,1.00839578440292,1.01541946071498,1.01346453739871
"O08795","Glucosidase 2 subunit beta","Prkcsh",1.02895427749086,1.0383124197194,1.01744526631138,1.06455693328571,1.02160030088432,1.01539553253221,1.03079227889244,1.01165405908098
"O08796","Eukaryotic elongation factor 2 kinase","Eef2k",1.11936136927329,1.07567976201001,1.00081411849055,1.07461604495244,1.04181266088402,1.0545338352276,1.09986248711486,1.10235600425666
"O08800","Serpin B8","Serpinb8",1.00543165057991,1.0270040800454,1.02357564044356,1.0015954035322,1.04412639602793,1.01425580292859,1.00917685887863,1.01697949649742
"O08807","Peroxiredoxin-4","Prdx4",1.00375318165549,1.05993671693662,1.06092753591112,1.04047672307761,1.01017015302077,1.01204215390698,1.03872711450244,1.11237279455865
"O08808","Protein diaphanous homolog 1","Diaph1",1.03169758116887,1.00233745412963,1.05843117560395,1.00239455999333,1.04940503726143,1.05780229514926,1.00313281389328,1.00418247973862
"O08810","116 kDa U5 small nuclear ribonucleoprotein component","Eftud2",1.03899892778991,1.01848347355699,1.03430868353912,1.00629511635667,1.00198570883647,1.00334456980515,1.00810461619593,1.04540224529314
"O08832","Polypeptide N-acetylgalactosaminyltransferase 4","Galnt4",1.11614590931143,1.02143681039883,1.05492123352558,1.07782198136797,1.16246746743125,1.05273001370825,1.01792684550285,1.03753763420057
"O08848","60 kDa SS-A/Ro ribonucleoprotein","Trove2",1.01526562244031,1.04021669531234,1.02946462355509,1.06646536308482,1.02659527016235,1.01612402657378,1.04990038774088,1.077286932687
"O08852","Polycystin-1","Pkd1",1.34201095647795,1.16607974789874,1.08530099031356,1.13108736518313,1.02037644964182,1.22647242587522,1.07196969308494,1.2438235740024
"O08908","Phosphatidylinositol 3-kinase regulatory subunit beta","Pik3r2",1.0429472698734,1.006446766936,1.08028367119459,1.06914883804055,1.02361869879497,1.02142745318009,1.03448543256936,1.0378359903112
