"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"B2RQZ0","Intraflagellar transport protein 57 homolog","Ift57",0.0224463762846337,12,12,24,9302.37613711949,8630.39141796807,9053.49006100779,9154.45078929505,8940.26848883383,7993.02899116518,7880.05235861409,8055.92527170737,9012.02908892682,7855.43587743316,10740.3322916972,12030.6396368928,8469.80031562545,11987.0648408117,9812.53350577435,8588.23735213768,8938.25193456684,8915.91101670115,9148.7354920454,9365.9777211463,7747.43683156505,8461.63595254044,8027.76104730541,7451.23876566838
"B2RR26","NHL repeat-containing protein 2","Nhlrc2",0.00477402062768915,12,18,24,429664.615118828,423590.681077674,434577.37546218,441987.784993483,431684.130723836,443356.648711453,428470.253034092,427727.984023064,424397.738595993,435332.533741668,425655.11567202,455858.725265069,433792.510105699,441060.000385769,426719.447930126,444951.643195287,426969.102334947,418043.501777935,436142.665723348,435758.543538421,445054.128523213,431073.603435291,434901.522500882,436832.078409464
"B2RRR9","Alpha-(1,3)-fucosyltransferase 11","Fut11",0.0463010336417066,9,15,24,137619.935968638,132406.168853249,137472.760246002,138362.061601226,141969.957114549,138637.655549855,141076.521504902,137756.416054806,129962.342388615,139468.679615026,142620.515119545,140041.54733271,138581.1480019,132116.610107014,135598.147813243,128790.504654295,133250.455417406,140048.431300534,138161.286429836,135645.053230224,135685.598448992,135914.624926496,129056.322182388,129871.339564326
"B2RSU7","","Gcc2",0.0493926570963459,12,9,24,539125.860888999,551060.505420638,561570.306827473,579303.355478084,564570.46646655,563181.377555331,562349.493820974,570589.532394151,576643.259257036,564187.572782697,574792.162676655,568295.797916197,561161.218380291,541547.038784183,547588.507802435,556466.444465774,553097.978544655,571925.784203282,557459.16134711,563697.292514898,561260.106689012,558934.167066885,540402.616968794,540372.553191541
"B2RT97","26S proteasome non-ATPase regulatory subunit 13","Psmd13",0.0111424294736927,9,15,24,1029603.08147139,1000679.63176208,1025278.35892895,1021234.0453163,1018375.09217347,1015743.24648484,995453.616842659,984290.635145766,1034418.3252355,1040568.28889259,1046668.51643172,1035199.90867058,999815.672497005,996117.377287827,973214.174995652,972474.775623081,1015646.23228402,996553.211691423,989639.924091206,990151.116175296,1016182.55976304,984228.385414653,1012871.13132181,990494.216961402
"B2RUC7","Serine-threonine kinase receptor-associated protein","Strap",0.00413088731804647,9,12,24,1355928.24480652,1347187.60279886,1357427.47312866,1425170.715924,1334634.1498602,1396432.38322978,1321731.87176024,1335232.12500846,1321050.72966519,1302733.327974,1340087.98194094,1336317.12453417,1336864.07711564,1314167.57691291,1287157.50596114,1280454.74162459,1300294.66936368,1325586.25877338,1362656.20316472,1329078.7872636,1332262.3496467,1297517.17411324,1312913.48150111,1322034.13692061
"B2RUK2","Protein LAP2","Erbb2ip",0.000188329190143449,6,6,24,526120.400736255,539684.391626026,538678.124353661,501994.356289412,519967.88920843,489526.056474546,531184.358206028,524180.196467079,521603.815741077,531495.728888854,507316.259429723,505512.608113154,503634.647116805,506826.256191534,522766.127180245,531830.128534028,523084.911642743,529657.102187195,510833.598528711,513408.86846179,513737.866115251,503445.340041312,519156.937016221,519690.359268079
"B2RVQ7","Zinc finger protein 706","Zfp706;Znf706",0.00389267637364884,3,15,24,54899.6532155045,55773.9980743167,55034.1969991903,53563.3748910021,50067.2051028717,49842.8153879142,49003.5055660432,50701.2673858642,56218.1041799411,52894.5918032118,51067.3373732271,51020.0581699945,46614.2747296635,46762.1576871803,54192.9756240742,50996.8128034455,52264.6053952283,47363.5063840994,48723.1850899771,47423.5741373626,49291.9961683884,48415.2300741278,52119.5745388426,49518.3844964608
"B7ZWI2","SAP domain-containing ribonucleoprotein","1110005A23Rik;Sarnp",0.0222253435017521,3,15,24,682107.449934145,675442.838055758,674250.626375985,694471.999447659,654563.817526392,660388.251186585,641591.106578667,654358.227580385,682278.604154772,677220.906434559,663946.484837452,642704.168622487,632379.194481022,630848.495919816,657505.046295947,622312.126436043,651491.062342129,641405.760814139,649835.244831229,649652.806574794,636998.160644941,619066.722697561,632296.342887237,632130.651701163
"B7ZNH7","","Col14a1",0.0354151654569402,6,15,24,527940.990179671,544011.179509368,535498.284281077,527871.36647457,533856.804728082,510649.0150519,501679.370214569,504908.895616293,538688.322402132,545914.474711796,534566.924795031,537968.754198969,502296.836373818,479251.051944423,488361.096144664,482686.528335793,462855.722006051,480153.255121478,454519.794230863,459925.751687928,458067.782557456,453311.385502377,446399.989518654,420909.557977648
"B9EHN0","Ubiquitin-like modifier-activating enzyme 1","Uba1",0.0455384969997425,15,9,24,4339952.40160721,4265497.83354033,4288188.41361508,4397152.37307326,4351476.54901379,4410199.05925782,4295478.78839205,4189786.46086102,4281397.1813911,4317305.02567021,4331405.45382385,4323679.13149322,4278294.20831132,4244304.62765105,4249447.62334526,4206701.85256828,4236997.42540631,4204906.51147902,4281529.47544592,4156486.67105653,4293056.97129297,4167954.24971646,4229541.05287425,4127654.7074662
"B9EHY2","CAAX prenyl protease 1 homolog","Zmpste24",0.0068489271824314,24,15,24,351002.688854374,370645.421326355,348435.615763512,301203.298449589,297604.386511347,293862.87332452,349541.912948956,343586.033490718,324522.522660122,316356.771729595,301330.638444217,307156.244466959,315119.278029978,332515.820895181,340183.77324448,373244.873232331,328726.009917517,349254.464322575,315820.905463491,357105.554574883,320646.128699295,365321.344826306,351256.591700278,351422.355910857
"B9EIV8","Solute carrier family 12 member 7","Slc12a7",0.00469465935972358,6,9,24,146104.125364869,155563.76582979,152305.113229738,141592.003091098,136555.06375136,134896.946233041,143320.727597797,148294.981941546,150348.90909444,150333.33825602,141896.649017892,138393.236425452,138149.177177864,144450.552612607,148122.592300646,150153.378930542,143399.479073615,149174.0209677,142744.627417138,152270.61784774,146619.65447871,147203.356177692,143643.122498352,157535.232666298
"B9EJ80","","Pdzd8",0.00259882928841841,24,12,24,104206.460148118,107015.450462918,105340.676504422,93957.2446062437,99778.6688032752,95190.5090376018,103569.17726964,108286.182994031,99765.7565604663,97111.5198548716,99445.5363113444,97507.4196897665,105860.952952807,107123.678796689,106620.521328987,108889.3403474,99967.1106383939,99535.1398893695,96672.4998652048,105949.448763191,98617.4912181753,100712.59641414,99993.6804038489,107353.005725992
"E9QMV2","Costars family protein ABRACL","Abracl",0.0378630916282036,9,15,24,269012.476426712,245037.617254573,274758.526709884,310900.307454773,244477.581787572,256870.63930606,232910.088051144,223578.733884413,241672.08387609,260274.020014992,254084.253599915,245168.215111124,230980.662297855,240905.160091367,231267.695681142,223909.055233981,254383.161825833,227190.662510649,262750.529441322,248510.503808939,250651.489825125,230147.201005849,246861.998443467,261927.129213991
"D0EX61","Muscleblind-like protein 2","Mbnl2",0.0351133739760181,21,9,24,60237.4728948538,60938.0486195954,62931.4752548831,64023.1792720625,62718.1181664151,63635.0446328221,68675.5258561214,66170.10799564,65843.3569923944,61775.7271797206,67826.0606793968,63817.5644204418,63932.2251773186,65455.1116959971,66582.2429474203,62025.5467008317,62186.3468811915,56580.1172978598,66497.1419346711,63986.575403782,66498.9346944339,63616.231930634,64724.449395728,65352.6252369463
"Q6Q477","Calcium-transporting ATPase","Atp2b4",0.038253999730223,24,15,24,103658.802443558,105982.272069602,108013.057893471,99369.6208128857,96735.7202471902,98311.3632204538,102974.685669616,105828.061392201,103688.158314408,105698.193217326,101092.949449305,105440.441418326,107568.458503255,99898.7440041412,106038.433195583,113459.580174529,108361.169816091,108047.274471727,103757.369134103,103223.131292775,96285.3172875302,116002.152921987,99771.5134189137,106438.124678111
"D3YTR6","Protein spinster homolog 1","Spns1",0.0231815048497708,24,9,24,20604.7520459823,21835.5339967836,21545.425178824,21392.9895273504,20575.6036321871,21927.5474151046,21945.0470756492,23396.7916145242,20484.4969158489,22618.2377737428,18450.0885994921,21286.6927338742,24705.6987260934,21470.2957254114,24721.7623437497,23519.1075980819,16695.2475776902,23982.6139268486,20526.6322553822,21578.5706784422,19982.9558175442,23344.2119222454,22986.6389914998,22659.6301874457
"D3YU17","Nicalin","Ncln",0.00493312835847721,24,12,24,220189.837523898,230580.15454791,233546.824319529,201884.606413632,206423.311408368,196897.1273231,227902.177794299,231822.629370513,225140.161322493,219671.020821812,220043.841746928,210328.586068886,225548.445939765,231881.23597337,229144.896886337,245621.994269949,228694.119025357,223551.524467684,213856.222258939,222725.894958705,205040.024381601,232379.260381058,224039.026906314,229643.862080329
"D3YWH4","Transmembrane 9 superfamily member 1","Tm9sf1",0.00279196780028642,24,12,24,65440.2048823213,71492.6275492681,65407.3031789989,62475.6264845159,67524.6418069643,60939.7795676091,68506.2182217936,69448.8859960203,67364.5915337427,68164.1062710951,64619.9366847348,65655.2404159051,66153.8533899203,73701.1749865322,68075.550570316,80160.2354161934,62917.0788848028,67945.4618066372,67820.4668833934,63722.3890048447,67456.3771980181,69411.5639276156,71038.3530680918,68783.3923545337
"D3Z041","Long-chain-fatty-acid--CoA ligase 1","Acsl1",0.0347332366162286,21,12,24,299249.684705296,308797.987398154,315550.116776437,285978.103043422,302997.545909396,287735.101837134,307669.530431599,300474.005641495,286274.259450848,294635.295290974,276895.510330747,295245.351746655,295861.103194057,292965.14354528,308755.690779034,307576.655341377,286998.701639698,290848.837485266,276782.837896344,288441.222487886,294226.496111797,301372.587705308,307514.847674813,295253.567242029
"D3Z4U0","Zinc finger Ran-binding domain-containing protein 2","Zranb2",0.041885276758178,12,9,24,274799.991190955,262934.240005988,279446.285323794,281938.817641879,285508.894618865,279548.311249715,259376.319599892,279078.26806829,298473.751827128,298391.848568007,311167.087835468,298317.048935331,291019.257756111,290526.847286268,280664.905812832,285253.997637207,322322.904483045,294594.666134915,290287.417244491,301798.97746319,293625.085260773,278937.129715163,262943.048191542,277529.726260669
"Q3V1W5","Epsilon-sarcoglycan","Sgce",0.00176640911533835,21,15,24,62868.1046577012,62238.3491475873,61556.8204528088,61544.8714012792,65186.5617280381,64367.5077580895,74320.9586678899,77500.7190672207,75030.8644965985,70513.1525110675,66689.3805155686,67944.3156221807,79028.4130059257,77734.273353139,79507.9042418579,82117.2056577072,71409.1954866504,70801.5869316899,72673.5277313744,67790.5736413647,70682.8603101152,71116.600882547,74437.1568666669,73627.8070976893
"D3Z795","Proteasome assembly chaperone 1","Psmg1",0.00379818477487339,12,12,24,206827.048132417,197027.37752684,210510.975037482,209890.648380439,203631.392296793,202423.777885383,199670.974319245,201499.262910179,205228.149023474,205269.813536234,210119.772650054,208916.010464366,201447.918268821,205644.283133057,194209.989688167,199465.964644254,201812.611815922,203321.537577173,209660.337488852,216499.238604304,211438.357007966,209488.267939205,211867.832899513,202359.817381462
"D3Z7R9","Cell cycle progression protein 1","Ccpg1",0.00998259889368931,24,12,24,32974.6991036335,36634.696004572,31190.8533783589,29202.0878085832,29882.5559145137,30081.5939069104,34389.9238526819,33112.5312564073,29566.9737742477,31160.3219178828,28298.9223085467,26319.4038031456,30530.9691763423,31968.5564208229,30052.742931939,34476.990194226,29496.4072570447,31827.2349341041,27336.1580950643,30426.0459865057,27643.3117878532,34323.4059279918,27952.6691522978,32781.134743657
"E0CY18","AN1-type zinc finger protein 2B","Zfand2b",0.0293546546119203,18,12,24,14075.3790766851,14638.0184297879,15243.4026809653,14221.2348440087,14994.2417038941,15060.5447860159,16169.6749210718,14995.3626207682,15133.1847159466,13936.0046382164,14065.2499748832,17094.5270075889,15599.774617885,15970.9800739635,15398.6134399092,16315.4364672614,14955.9719788466,15890.7051440129,15375.3044507434,17494.4172339298,17220.5284322989,17097.3036019602,15658.2161462088,15310.2568906483
"Q545L9","Protein-L-isoaspartate O-methyltransferase;Protein-L-isoaspartate(D-aspartate) O-methyltransferase","Pcmt1",0.00486232576542799,18,15,24,687320.076658953,683747.104500378,700789.639110739,699631.526592848,711460.628300481,712924.189996983,707009.02946574,711228.426342101,698077.06270998,704073.861942903,670440.093159755,699787.454935576,718542.395025591,731600.158918603,710957.786257816,707722.932579764,718207.554089066,736576.113242678,701208.789818689,706205.040072284,727343.428694871,720844.397088509,744282.781935793,725616.335470484
"Q5DTL1","Golgin subfamily A member 2","Golga2",0.024513344842124,15,6,24,495658.83749329,492541.378431494,492565.445784005,498262.399274379,507185.57846618,491807.11242313,489986.47557491,494316.665822814,499173.085609872,502817.486977915,492695.706914852,493770.376319637,497248.425608255,491479.653324249,480087.434077073,489170.537820841,484793.367817894,482965.677210807,489946.929127183,489111.419906418,501855.904788231,476934.635941694,477169.001968172,487305.950128721
"E9PYH6","Histone-lysine N-methyltransferase","Setd1a",0.0137090963059123,3,15,24,48467.0319326007,46756.6181476295,47339.3332685941,45476.8806053992,48461.7356933271,44677.1724235052,47588.2741428452,46921.3734999644,48964.4879052529,49145.0170352372,49601.258073383,46677.7978485548,48398.2453358264,46262.0411688558,45175.8366507204,44672.6227102898,49855.1203961852,49166.9573721676,48650.4477433222,48382.7504436492,47597.9638338547,46040.6931420163,48951.0194794957,45648.438887469
"E9PZ16","Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide","Hspg2",0.0353200001909581,24,12,24,5072429.50492052,5623465.78658228,5500885.69698934,4983503.17194369,5191077.14250771,5159220.13054323,5528543.24567289,5748562.36602925,5617482.15404093,5095165.19005869,5357627.82303569,5160888.98592108,5580299.09683691,5727145.62894406,6007094.8321368,6156125.28751444,5437394.58984528,5544313.5199046,5798585.82259604,5604834.78156538,5513026.16466578,6118547.59101341,5795905.12855119,5917101.78993846
"E9PZF0","Nucleoside diphosphate kinase;Nucleoside diphosphate kinase B","Gm20390;Nme2",0.0192212209096671,9,15,24,3287514.98866254,2923152.7476431,3121090.16203824,3101321.0454676,3110415.3226799,3063229.8975461,2889919.40195068,2773786.0839079,3015952.13737475,2920467.61560694,3066975.00053095,3034396.28439362,2965054.63797899,2960326.96768143,2839059.57267885,2780004.72361617,2844150.18673402,2762676.05075111,2900896.62928962,2769046.58990121,2899974.88553682,2651236.13592797,2796725.28329473,2750871.82870185
"E9PZJ6","Protein CASC4","Casc4",0.00367157861571094,24,12,24,140762.848090641,153086.033138408,149478.75060869,139754.663511991,138809.190979222,141868.387325953,146436.568677836,157760.393458286,160515.614772932,147250.33998062,144792.799636374,138131.130133465,151091.046608329,154267.74428318,165174.79361363,168631.873463991,147141.383150904,157203.061685971,136706.374635876,148143.053698114,138693.273004781,163507.936358014,149570.003170076,153201.220070945
"E9Q3L2","","Pi4ka",0.0320282846802657,24,9,24,548824.200877388,565572.597672702,557519.62837923,554874.724019896,556734.035077917,560560.290643278,568516.584132185,587878.748030472,563080.761627735,568096.030061594,551313.757887517,559769.954014609,586391.885655654,584765.634636093,574993.783024403,592910.875617641,587227.772785898,599942.66861951,575716.776361019,571557.433192286,570421.419195158,570332.00871634,586913.18496265,586248.817682058
