"Uniprot_ID","Protein_names","Gene_names","pVal","phase","peak.shape","period","X1.KO1","X2.KO1","X3.KO1","X4.KO1","X5.KO1","X6.KO1","X7.KO1","X8.KO1","X9.KO2","X10.KO2","X11.KO2","missing_data","X13.KO2","X14.KO2","X15.KO2","X16.KO2","X17.KO3","X18.KO3","X19.KO3","X20.KO3","X21.KO3","X22.KO3","X23.KO3","X24.KO3"
"A0A1C7CYV0","Plastin-3","Pls3",0.00139598390014321,18,9,24,5127209.24553965,5178063.42497993,5445046.03735955,5365724.23929854,5522637.89591538,5572677.79388021,5324565.86475699,5562038.65112482,5339289.37268566,5258032.93896137,5530263.98140526,5550911.82718098,5570616.75261354,5812754.64707221,5455371.2049755,5420615.8914167,5544690.98353527,5480924.47707929,5779431.38747684,5713590.7591391,5731563.39736665,5755406.56119071,5619453.6279756,5653663.05299062
"A0JLQ7","PCI domain-containing protein 2","Pcid2",0.0396034892552824,6,6,24,121208.687816869,115942.074722967,109079.686770059,100140.599447058,109021.14355944,113228.145462603,118909.019266259,116201.82190477,113096.708226224,117955.124413225,107194.53071545,108896.290830895,110520.337065218,107366.606940417,111327.622672068,112672.298813635,105659.395316125,114963.357645815,101540.66246747,113087.188838701,108943.125408274,115911.092068111,106991.1429908,115198.859072956
"A0MNP4","WD repeat-containing protein 61;WD repeat-containing protein 61, N-terminally processed","Wdr61",0.00544541780318219,15,6,24,510695.259871932,529902.398862359,551547.185542373,546071.618945928,546532.457678101,555870.25407868,509604.019643649,525744.486822546,509407.420561274,530783.889071429,542209.795953236,532954.506268361,524121.875732554,524514.375884976,501726.245088834,505251.456028332,490450.970114762,498780.340241858,520378.121414419,515260.150408649,525757.645117371,505412.27483057,502484.022297475,503892.670846973
"A1BN54","","Actn1",0.036454163324142,15,12,24,5785098.30636668,5827957.94853748,6077972.15327025,5927209.56602046,6095871.84683128,6166822.42581255,5812846.14286211,5956028.81421796,5955428.14095744,5777067.12019439,6063448.38063996,6051379.80383291,6039862.35989986,6254765.69655694,5932065.45052401,5841710.39799432,5718645.39352717,5835217.56790386,5920694.83023234,5919223.31310983,5842282.23673153,5798106.58636594,5672671.68509024,5788687.66572016
"A1L3B8","26S proteasome non-ATPase regulatory subunit 7","Psmd7",0.00519765857683682,18,9,24,455437.166622036,477893.84519746,467107.541329294,477471.645897781,480790.025740935,495030.252948669,458659.94820852,470520.389816202,449846.351205094,462403.353689677,471106.83304168,469895.602305852,468739.684560709,487030.667531295,445771.804481243,475845.21307344,452267.629511153,442774.834564507,465405.516546628,460785.568752619,453806.096726302,477145.808953233,459661.870983999,452360.126946527
"A2A547","Ribosomal protein L19;60S ribosomal protein L19","Rpl19",0.0463010336417066,21,15,24,235344.424685175,227951.615126523,233572.299550959,237216.808916115,231894.040865762,247766.5332249,254352.65372736,244731.617914794,245086.175288693,235409.478044735,232243.688170379,235008.983681097,237647.997088577,206821.875520663,238206.647408344,247561.595857896,247440.549550058,235236.990899854,230087.28144204,226435.318550388,232576.757499221,226052.392398851,242869.083381016,230313.241873042
"A2A5R2","Brefeldin A-inhibited guanine nucleotide-exchange protein 2","Arfgef2",0.0342496971548685,24,12,24,489137.464708602,483074.764861806,481678.16990602,477567.901667892,488432.46137417,492213.025456,515443.235391414,505314.745689493,500089.048208943,512432.20312356,484100.747299442,492508.734722166,500532.75655003,499881.334814998,511575.392708486,516864.284580707,508382.009549871,532925.149473946,507723.618466621,491780.485749717,501984.428688694,478910.376244108,501383.361478868,501826.735209811
"A2A5V4","SH3 domain-binding protein 1","Sh3bp1",0.00176640911533835,9,15,24,241333.710049768,251070.09542425,254896.463511278,252981.323954289,258897.406167803,248053.81972694,253062.465976629,238203.802429277,237680.681148972,245999.173197314,245477.363712491,242829.05614612,240301.688221897,238468.090486645,233605.461791505,230692.387501878,244031.461256914,261615.151332593,252893.907746367,249841.263835161,253179.528489661,237653.283982617,241677.328549363,235791.098059359
"A2A699","Protein FAM171A2","Fam171a2",0.00338144408116803,6,6,24,31532.3521605124,31308.2867916665,28651.5071501245,29636.0013864888,28325.8321314271,28474.3442471932,32484.017616455,28903.6954948719,30069.4091030421,32059.0273582044,27134.1200904604,27573.947444496,27993.689305638,28899.7402238975,30794.3741720452,31930.8498633857,32630.4739719365,34035.9229646715,29508.6802431465,30322.990187282,30390.3575537552,28468.8663454462,30326.8479653136,34091.3611758768
"A2A6A1","G patch domain-containing protein 8","Gpatch8",0.000263590720566226,9,12,24,99964.3991316483,102116.966289391,99521.5742983275,98964.8110944064,97057.0285028817,99382.9090183376,90524.9186210771,94109.8990495391,94540.2887364874,95287.3861818405,94770.5173312856,94678.1550605489,94590.0106760248,91656.2497079003,92325.5758162722,92448.4893617158,95487.8280720839,98366.6841693227,101848.012192036,104062.572431604,90527.0769147236,94148.2178433248,93361.1736273047,92573.6875957099
"A2A6S1","Transmembrane protein 104","Tmem104;mFLJ00021",0.0185099998694628,21,12,24,29845.153209138,28503.9227220269,30145.3492235873,29404.4248385916,28797.3629712113,27868.9807121615,33491.0782989984,32583.0429403244,25070.2265777583,27735.5650974927,24530.3297457982,26422.6066982417,28228.469481734,28583.3061225186,30452.0357496393,29549.0810912194,28814.7610802686,29808.4481239476,26777.0254954642,29205.6660202079,31402.7842269716,29004.8043693178,30361.6659786722,31136.8860077678
"A2A7Z4","Transcription factor BTF3;Transcription factor BTF3 homolog 4","Btf3l4",0.0203471416300687,15,12,24,506660.021073793,509989.09704695,532406.59845921,529202.556562056,539268.581438138,545495.77987093,501831.776400338,543683.219033652,519866.293572996,505484.398475056,542295.959892762,540326.428369058,538446.838980739,548852.896437465,516538.949159281,490784.540121942,508199.81285476,507227.740025939,547420.605071068,521674.311109071,546245.667168747,510765.31025809,515749.3457391,524332.976727784
"A2A8L5","Receptor-type tyrosine-protein phosphatase F","Ptprf",0.0311131908322582,18,9,24,168892.593972489,192246.154320606,169994.943082766,171549.208638106,195215.21759795,187971.485683765,182803.385493578,173750.166923978,174216.157231163,187692.04560414,187096.494078817,188989.137878216,190795.350755949,193110.635517586,184069.793220033,178732.892417098,185229.4286691,195324.503287787,185804.723294892,207838.642414243,187825.725918056,201144.862234195,187157.961373181,193993.610330687
"A2ACV6","Protein SOGA1;N-terminal form;C-terminal 80 kDa form","Soga1",0.00754206047394462,6,12,24,118834.912526613,125911.844735527,121251.222070458,116255.038974878,115583.280772193,115215.651980485,121199.094983863,119873.546586199,116332.506366458,118346.691270775,113658.059320201,115732.427725959,117712.066434961,115268.355375038,110802.76733167,111699.964653927,123236.161501864,128364.306557961,116675.059604978,117733.302603015,111911.406765764,113705.306276724,117735.090682107,109349.678142858
"A2AD85","Serine/threonine-protein kinase 26","Stk26",0.0026447923761572,18,9,24,575629.820285007,597905.154971146,604345.358795985,604535.741448659,601123.295145663,640288.944680805,573706.359165863,603369.720551065,564330.794557414,567396.866866747,579326.199663665,581406.525130008,583391.848859904,603379.34778591,570630.711185837,566186.890803389,563234.365772024,569834.772152293,572790.260004732,580586.840784889,590591.326374211,583431.893022395,558543.227162475,585934.994259258
"F6TBV1","Magnesium transporter protein 1","Magt1",0.0350935298100648,24,18,24,93918.9404446959,91381.6176234508,85447.2244475943,89522.0209748578,87135.4304747476,86019.4407318096,107480.209931603,97716.7146294797,99192.4629668132,103353.291565335,89885.8769518193,93276.5731790008,96512.4272747177,85888.0916389897,101876.462419602,103790.203576618,107716.634379419,99303.304087612,97112.8449919301,101906.701620476,100839.552563708,96150.4986578721,100384.264288984,106233.915016197
"A2AE27","AMP deaminase 2","Ampd2",0.0217765651619059,9,15,24,304584.505969142,299998.230067976,310421.513122315,299127.649848735,305312.832181521,296645.584159072,290971.682568734,291653.09707686,295473.383113971,298226.453726245,299639.70360391,297264.496082194,294997.756606772,292305.291597543,271394.615718731,272002.025360514,283505.428981014,281255.01032672,285397.83735803,287973.435270901,288161.831205813,291626.042674404,281559.311277169,276930.289356338
"A2AER7","Polyglutamine-binding protein 1","Pqbp1",0.00998259889368931,9,12,24,146210.716904937,143798.951887432,155287.878793418,142652.515065007,143143.333302764,139604.432741921,138196.283871702,139874.887971138,147800.777554166,143611.807994764,145979.863571223,145224.995150547,144504.599129461,143680.587227736,137012.131004487,137903.641762604,137185.078999451,141478.909047436,140434.842206804,138014.93273564,136412.923480757,122378.25428909,134376.181681638,132605.29388592
"A2AG68","Copper-transporting ATPase 1","Atp7a",2.2345741033977e-05,3,15,24,124810.621842851,122857.212132071,114241.785908499,113659.938981562,113256.914394259,113580.264603106,118823.163393268,122082.577462521,118720.60293054,120236.605215976,109133.743811426,107103.561986131,105166.091999357,105754.216553987,110932.447163598,114295.193484675,124066.974194213,118229.352572936,111631.209618876,110989.493060317,109746.798484397,105148.699745857,120118.996333584,110945.078042082
"A2AJ15","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase;alpha-1,2-Mannosidase","Man1b1",0.0195177169789697,21,18,24,153716.853641612,149045.903649967,133922.753980049,142779.01660791,136777.218479159,135235.693697162,164349.951469889,149274.466430919,149247.45941995,155931.248385297,138384.595227939,144059.398444567,149475.051750136,135116.997360303,156896.258122371,156736.164149253,164318.627837667,160220.270019022,151672.097606694,148561.969496521,151591.222989063,140203.385323379,159863.441505689,149049.436828135
"A2AKH4","Synaptosomal-associated protein;Synaptosomal-associated protein 23","Snap23",0.000138152524116479,21,15,24,302163.557150343,297341.226922898,300394.1892092,293450.112144544,282710.372561778,300042.404250583,306014.140008134,310320.307428749,295084.904093391,298040.76420242,280993.404499562,283259.443528951,285421.99988405,276779.378567432,311265.975977413,303082.002205229,298837.725872893,283989.276990459,294455.248201928,288655.610682381,310310.747503405,300625.619601227,304963.250093569,305610.195482965
"A2AL85","Aspartyl/asparaginyl beta-hydroxylase","Asph;ASPH",0.00136345455487652,21,18,24,1544742.54021725,1558380.96311318,1347682.36094344,1500632.87356973,1390583.96734331,1364701.77621232,1698207.86968669,1607699.86159923,1604645.05569741,1620983.07738712,1439425.41228194,1485742.95380931,1529945.32300222,1365963.46459343,1628966.28601497,1663129.87817018,1570211.34547184,1498077.41948002,1459578.48821803,1444509.41637763,1519410.15238105,1497692.95489249,1578304.88510207,1536150.56167981
"A2ALA4","Mediator of RNA polymerase II transcription subunit 22","Med22",0.0468919996693057,9,15,24,78535.4569385315,73097.5353041735,82332.264621797,73897.0596241976,83712.5835543683,77511.2617688691,78960.4816431676,72790.336315488,77861.9983743157,71949.9946071855,77467.2692084083,78005.9049250011,78519.9428903205,77353.8680564361,73394.9484256213,69829.2677297065,82462.3762073958,86724.3396387352,84167.7919758027,81009.394551306,80348.3189617484,75238.09659515,82108.4994767508,72841.4586165687
"A2AM95","Emerin","Emd",0.0081807273292591,24,18,24,319712.091045365,315112.987823172,284945.265777747,310876.51515366,286063.158911243,273750.868631113,340325.528448036,327969.147252718,295220.805283532,330376.780597015,287329.668944302,289853.697371486,292262.4615829,287784.284326866,297312.470667953,308414.682262831,312594.653595848,308259.210133119,308494.618047015,283183.944170143,319276.318457195,259438.530128526,302418.155440807,319175.753117038
"A2AN08-3","E3 ubiquitin-protein ligase UBR4","Ubr4",0.00442871383481309,3,6,24,1452275.9029559,1452905.5319616,1365334.09271708,1400493.42119292,1357546.33410552,1371390.58188375,1466417.23528735,1429486.72476583,1401548.01378594,1441199.54402891,1339802.31756931,1346270.89473482,1352444.07290003,1293701.53360227,1384958.6181712,1403297.15862895,1413254.64074203,1386331.32215073,1367309.32317328,1381324.71574367,1405617.75427137,1392856.95186245,1401997.91423446,1420928.02744426
"Q80YU9","Putative hydrolase RBBP9","Rbbp9",0.0104828977617641,18,9,24,544152.631110602,552136.876257706,611789.096158754,589755.462010516,623329.139416145,629692.692203448,589186.552014413,617330.002540774,589662.1941338,604121.821951669,641841.883760852,644142.453850694,646337.964344385,686244.867868359,633451.301636041,625405.590160071,617165.573480014,670963.968829282,677173.149193902,686997.414319942,681083.510515721,687696.38880472,660200.473335545,691680.793295728
"A2AP32","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6","Ndufb6",0.00303040450221773,21,18,24,91377.5332270388,91926.2466294496,82011.2034320563,92720.7129949129,84434.6433415955,79551.5958141844,101411.473018815,96260.9778509799,98182.6061442036,99669.2562682138,89053.1743124572,90235.6525477481,91364.1308260701,86028.8981094161,96348.4227869967,99128.2232568664,96019.3367999826,97393.533888931,92128.0177138187,94514.688003175,94244.7702595169,90029.7371609056,102914.580888746,98520.4524971358
"Q3UNN2","CD44 antigen","Cd44",1.83597368073571e-07,3,15,24,354973.123701263,337053.82123551,316379.594930623,318686.865707263,316920.303588222,304856.357176633,338942.011046428,320290.404977463,361579.211356168,353445.575694672,327874.132329503,318533.402245687,309619.233097652,306320.759158038,318481.708662229,324193.961650709,346721.803911898,363046.35104118,335366.859152435,311591.090474475,295191.094609833,286865.851828089,320180.443441588,282725.999162386
"A2AQJ5","Transmembrane protein 87A","Tmem87a",0.0313885611859746,21,15,24,152735.614666352,143051.689238177,139374.757342343,140049.236901994,140819.425602674,121892.88840139,159027.943315463,140273.662879138,146649.235508905,156891.732332556,139075.227534399,143332.204703576,147394.779492149,147165.637592247,150847.841816337,156608.734036182,165020.651337381,148298.650211096,150473.222401712,143769.097390948,153122.283403515,142779.444716632,158334.162354166,153370.404351658
"A2AS03","Helicase with zinc finger domain 2","Helz2;mKIAA1769",0.000655544236939408,6,9,24,99163.8932877767,103375.716656539,95534.0375213373,93958.3192569072,93542.7152919378,97168.6745252951,97467.858053704,94626.5598093853,98668.1513837107,104049.944892285,89896.5309531441,91549.7322404328,93127.437171247,93005.5207376901,94065.2192649142,93266.4993119133,107007.494450349,108948.481711154,102497.93728882,98286.1178473182,92704.4646725809,97597.6397719933,104866.742385688,94993.3970947669
"A2AT37","","Upf2",0.000403018497393647,3,6,24,308747.674397383,321520.127896348,282482.708550644,289656.650153942,281142.054168085,286228.014026908,298054.449088471,293276.592726968,291667.567390604,304156.531584634,273759.613882847,277976.131875796,282000.095127876,271319.702372549,287695.823328175,288108.6973484,299111.813266479,285987.610396775,277811.19702785,285153.651782164,292538.448891014,286829.908903569,286686.013692194,295169.76780822
"A2ATI9","Golgi reassembly-stacking protein 2","Gorasp2",0.00162077525514266,12,12,24,512724.683920575,501832.194815855,534548.188602774,514347.108123978,513811.847348609,514200.425983269,495433.743290235,506900.122665952,497511.709755771,492424.52748401,514842.554773689,513027.359470262,511295.058266152,506830.580136654,496771.414360762,482558.206290465,486772.082272916,512444.101353847,495722.104002539,519918.968997139,482941.279564817,490040.546923049,483342.109141204,478691.333407264
